delivery_id,delivery_time,distance,cost,courier_type,traffic_level,success,city,timestamp
2400,46.04016505554376,19.659470194076984,24.063021148708675,Van,High,1,Shiraz,2025-08-12 00:00:00
2401,22.782624466627468,8.430752638816191,45.92865017130483,Motorcycle,Low,1,Tabriz,2025-08-10 01:00:00
2402,49.5584056053746,2.519667173138341,33.80333366222226,Economic,Medium,1,Shiraz,2025-08-14 12:00:00
2403,24.533199154127345,2.7066892988695965,18.54582428963485,Van,Low,1,Mashhad,2025-08-15 16:00:00
2404,42.56218027891357,12.224320705708232,35.362131950595014,Economic,Medium,1,Shiraz,2025-08-13 16:00:00
2405,60.0,12.387907483027046,13.800911309336966,Economic,Medium,1,Mashhad,2025-08-12 14:00:00
2406,60.0,8.956420819170445,11.4036629024271,Motorcycle,High,1,Tehran,2025-08-15 15:00:00
2407,33.15816587991185,9.205030153928565,36.492196005555265,Economic,High,1,Tehran,2025-08-16 11:00:00
2408,60.0,2.024719073976553,36.348797413943394,Economic,High,1,Tehran,2025-08-10 10:00:00
2409,38.11396554491592,10.814383697395982,10.199134473498097,Motorcycle,Low,0,Tehran,2025-08-16 11:00:00
2410,36.10886586932394,10.590050032226682,20.431837960666396,Economic,High,1,Tehran,2025-08-14 18:00:00
2411,60.0,3.841437052581946,50.0,Economic,High,0,Tehran,2025-08-11 19:00:00
2412,45.37931918412553,2.972948336107624,35.52920001539316,Motorcycle,Low,1,Shiraz,2025-08-15 14:00:00
2413,18.774551937555863,3.3478773213903192,37.85338249714981,Motorcycle,Low,1,Tabriz,2025-08-12 09:00:00
2414,27.072463326814574,2.919536683333912,11.665022281755006,Economic,Low,1,Mashhad,2025-08-11 20:00:00
2415,60.0,12.584455715198436,8.203385467369099,Economic,High,0,Shiraz,2025-08-10 19:00:00
2416,51.0353268488801,4.733170395655454,15.365306913741135,Economic,Medium,1,Tehran,2025-08-13 21:00:00
2417,,5.777172891561806,15.552410240345893,Economic,High,1,Tabriz,2025-08-11 10:00:00
2418,40.08707059680596,4.297870738877355,23.331726800493584,Van,Medium,1,Mashhad,2025-08-15 11:00:00
2419,44.079046972065875,19.19887078452156,12.033071146726769,Economic,Low,1,Tehran,2025-08-13 18:00:00
2420,25.102918075333754,17.237731799884873,40.74048802493102,Motorcycle,High,1,Tehran,2025-08-10 13:00:00
2421,,5.379401909678896,26.089346465004212,Motorcycle,High,1,Tehran,2025-08-14 12:00:00
2422,50.03507990913329,7.223759584520394,46.10707824485276,Motorcycle,Medium,1,Tehran,2025-08-15 06:00:00
2423,41.55913883897958,4.987964003794946,17.526476620134613,Motorcycle,High,1,Tehran,2025-08-14 01:00:00
2424,57.65219947862968,10.345643229755652,27.359078407673234,Economic,High,1,Tehran,2025-08-11 19:00:00
2425,28.64340370016342,1.3726001170108182,5.929020386967322,Economic,High,0,Tehran,2025-08-13 23:00:00
2426,35.14254756017835,13.755992169039118,44.01491244229801,Van,Low,1,Tehran,2025-08-11 04:00:00
2427,55.72409609074065,10.94000484653519,6.010175951553078,Economic,Medium,1,Tabriz,2025-08-13 14:00:00
2428,44.067134745010335,18.07413963772096,50.0,Motorcycle,High,1,Tehran,2025-08-12 15:00:00
2429,60.0,4.1234610022398686,35.70744829455635,Economic,Medium,1,Tehran,2025-08-15 18:00:00
2430,26.659227690200595,16.278075675161503,40.582524672960744,Van,Low,1,Isfahan,2025-08-11 06:00:00
2431,46.33987703661681,16.0472592748676,7.11714489445661,Economic,Low,1,Shiraz,2025-08-13 02:00:00
2432,30.893236316402994,3.4164425951208517,27.860839455300408,Economic,Medium,1,Tehran,2025-08-13 04:00:00
2433,44.64671773688643,8.572625258738423,46.973242537901385,Motorcycle,High,1,Shiraz,2025-08-15 03:00:00
2434,42.384686131457464,4.232900181745821,26.892907242722806,Van,High,1,Tehran,2025-08-13 03:00:00
2435,41.92900298653225,5.8396895086934295,26.90105029518464,Economic,Low,1,Tehran,2025-08-12 19:00:00
2436,34.19614992516634,6.001677321780343,36.642751575961576,Economic,Low,1,Tehran,2025-08-12 06:00:00
2437,28.68527404328332,11.568491486489682,50.0,Van,Low,1,Isfahan,2025-08-10 00:00:00
2438,49.73861322873958,8.816807703448845,36.198483907539256,Economic,Low,1,Tehran,2025-08-16 17:00:00
2439,38.44853644142674,19.0069232761198,50.0,Van,High,1,Isfahan,2025-08-16 01:00:00
2440,13.934228992613207,3.4010326969930977,50.0,Van,Low,1,Tehran,2025-08-14 04:00:00
2441,56.995006850465046,19.500150562153777,23.248451984159118,Motorcycle,Medium,1,Isfahan,2025-08-12 07:00:00
2442,60.0,5.382134164071015,26.923256459905943,Economic,Medium,1,Tehran,2025-08-13 06:00:00
2443,20.492847658732575,15.68460479125521,50.0,Van,Medium,1,Mashhad,2025-08-16 20:00:00
2444,55.34561707867792,7.440428597283606,50.0,Van,High,1,Mashhad,2025-08-15 11:00:00
2445,29.964302753383883,3.718546512928964,50.0,Van,Medium,1,Isfahan,2025-08-10 09:00:00
2446,39.16184658397271,17.29989451967856,6.177043729679886,Motorcycle,Medium,1,Tehran,2025-08-14 22:00:00
2447,60.0,6.868357085492801,20.14175490164216,Economic,High,0,Shiraz,2025-08-16 14:00:00
2448,27.65592199683678,13.518252680310002,17.646256682159112,Motorcycle,Low,1,Isfahan,2025-08-15 04:00:00
2449,22.162343344136033,11.762430016645904,18.484634583193962,Motorcycle,Low,1,Tehran,2025-08-10 14:00:00
2450,23.094589476837406,9.963369878426612,22.52076031867479,Van,Low,1,Tabriz,2025-08-13 19:00:00
2451,20.838080845187577,10.420569980322243,50.0,Van,Low,1,Isfahan,2025-08-10 01:00:00
2452,21.681777917695552,14.912520367753464,13.221264446084225,Van,Low,1,Mashhad,2025-08-16 13:00:00
2453,43.99232564925967,2.6676853683453707,50.0,Van,High,1,Tehran,2025-08-14 21:00:00
2454,27.41088013067098,13.695432577200197,36.204162890732306,Motorcycle,Medium,1,Mashhad,2025-08-13 12:00:00
2455,36.820520657126195,18.020429926572994,26.87220683819156,Van,Low,1,Tehran,2025-08-13 04:00:00
2456,60.0,2.097975743377419,13.102016193945804,Economic,Medium,1,Mashhad,2025-08-13 18:00:00
2457,29.039361103559482,3.672413445439668,33.2987263405026,Motorcycle,Medium,1,Mashhad,2025-08-11 03:00:00
2458,38.87285400642452,14.616006797338597,50.0,Van,Medium,1,Isfahan,2025-08-10 01:00:00
2459,,9.308351316647734,46.93059633391161,Economic,High,1,Tehran,2025-08-13 17:00:00
2460,34.72002270919275,8.667423795460078,50.0,Van,Low,1,Shiraz,2025-08-11 23:00:00
2461,59.9811277243637,3.602366056340481,50.0,Economic,High,1,Tehran,2025-08-14 06:00:00
2462,44.91218902031667,10.628630773637974,46.74348043521451,Van,Medium,1,Mashhad,2025-08-13 18:00:00
2463,34.82248952680657,3.4043609127311676,50.0,Van,Low,1,Shiraz,2025-08-10 02:00:00
2464,17.623375776727023,10.055788669900268,41.38309729671848,Motorcycle,Low,1,Isfahan,2025-08-11 01:00:00
2465,58.03734096583909,15.508690680271478,50.0,Van,High,1,Tehran,2025-08-14 14:00:00
2466,60.0,5.907022799856106,5.832496093080623,Economic,High,1,Tehran,2025-08-15 05:00:00
2467,34.89273677481413,10.13493719541482,42.64975847788612,Economic,Medium,1,Tehran,2025-08-12 02:00:00
2468,36.455254025371225,19.848303418539878,26.308857328091523,Motorcycle,Medium,1,Mashhad,2025-08-10 21:00:00
2469,44.199947913732835,14.046358043726707,50.0,Van,Medium,1,Tehran,2025-08-15 15:00:00
2470,,16.98577865479877,10.72418537020014,Motorcycle,Medium,1,Isfahan,2025-08-15 11:00:00
2471,40.729780477660114,8.88210452465037,34.226023967443254,Van,Low,1,Mashhad,2025-08-11 15:00:00
2472,60.0,15.589357539391251,22.724763383446867,Motorcycle,High,1,Tehran,2025-08-14 09:00:00
2473,33.210209510475266,1.7696742858851149,35.886796451633494,Van,High,0,Tehran,2025-08-11 07:00:00
2474,16.18955396846225,3.3353124683026545,17.401729781352973,Van,Low,1,Tehran,2025-08-15 04:00:00
2475,33.03818595604876,4.85834126548118,45.38530971087885,Motorcycle,Low,1,Tehran,2025-08-10 01:00:00
2476,,8.63708656768917,6.499084987378221,Motorcycle,High,1,Mashhad,2025-08-11 15:00:00
2477,33.22960351386277,17.0691526881895,19.06274556433411,Motorcycle,Medium,1,Mashhad,2025-08-17 00:00:00
2478,60.0,7.5790549649706795,15.418169333686413,Motorcycle,High,0,Shiraz,2025-08-12 16:00:00
2479,24.920913004151267,13.437802676793794,50.0,Van,High,1,Tehran,2025-08-12 09:00:00
2480,55.39377934547417,14.476971601266184,29.59444461177805,Van,High,0,Tabriz,2025-08-15 00:00:00
2481,31.12380933013439,12.137464727678486,14.65633879931275,Economic,Low,1,Tehran,2025-08-14 05:00:00
2482,47.19377906207296,7.787597395232588,44.50910719165242,Van,Low,1,Tehran,2025-08-13 23:00:00
2483,49.92515353168118,11.964013492557342,34.37100677034166,Motorcycle,Low,1,Isfahan,2025-08-13 04:00:00
2484,22.333434122166523,7.503046263005178,10.458711705432364,Motorcycle,Low,1,Shiraz,2025-08-13 21:00:00
2485,24.5044286409142,2.5936010324882295,21.28172534556309,Van,Low,1,Tehran,2025-08-14 13:00:00
2486,60.0,19.863275585534275,15.477948966483158,Economic,High,1,Isfahan,2025-08-11 22:00:00
2487,40.76076186328357,3.416466619017707,39.05493570824658,Economic,Medium,1,Shiraz,2025-08-15 17:00:00
2488,29.545887820677617,2.3746192928850895,34.30779374614713,Van,Low,1,Shiraz,2025-08-12 20:00:00
2489,30.2538842054241,17.69208423493596,35.15000948623582,Motorcycle,Low,1,Tehran,2025-08-11 03:00:00
2490,10.803268438023437,6.7348585569650075,15.869426572219005,Motorcycle,Low,1,Shiraz,2025-08-14 16:00:00
2491,44.79243380858644,13.355642507396645,48.72722153775652,Van,High,1,Shiraz,2025-08-17 00:00:00
2492,45.05030840574861,7.251108863582424,8.00194833347339,Economic,High,1,Isfahan,2025-08-14 16:00:00
2493,37.60315766400342,8.43763114509495,11.814113819708481,Van,High,1,Shiraz,2025-08-11 17:00:00
2494,53.323584041625764,5.980146468319134,39.139513060448564,Van,Medium,1,Tabriz,2025-08-11 11:00:00
2495,20.921917268648922,7.5178361100671935,34.40950190749282,Van,Medium,1,Mashhad,2025-08-13 18:00:00
2496,38.132051867479774,8.80330761114432,18.413363737118207,Van,Low,1,Tehran,2025-08-14 15:00:00
2497,27.210370696681913,14.687905312754514,35.94206430143302,Motorcycle,Low,1,Mashhad,2025-08-10 01:00:00
2498,27.202398315041656,10.719187690461045,50.0,Motorcycle,Low,1,Tehran,2025-08-13 19:00:00
2499,45.48446275262053,18.927739125982562,37.626776473855905,Van,Medium,1,Tehran,2025-08-12 02:00:00
2500,43.42066682939557,1.7957274829367347,26.4841108930262,Economic,Low,1,Mashhad,2025-08-11 04:00:00
2501,35.70612997219531,10.558298130008534,50.0,Van,Low,0,Tehran,2025-08-12 00:00:00
2502,59.52276990799291,12.100270987802645,50.0,Motorcycle,High,1,Isfahan,2025-08-13 00:00:00
2503,32.02429940180012,18.483742735411205,25.85985004862086,Motorcycle,Medium,1,Shiraz,2025-08-10 10:00:00
2504,46.561383677098874,1.9340119488071241,36.65954572866852,Economic,High,1,Mashhad,2025-08-11 10:00:00
2505,28.72274210163303,11.896492113769105,19.378938260292447,Van,High,1,Tabriz,2025-08-14 05:00:00
2506,32.61884205031568,17.218968642031182,37.01896901454967,Motorcycle,High,1,Tehran,2025-08-14 11:00:00
2507,60.0,5.596626834265495,21.06925496771657,Motorcycle,High,1,Shiraz,2025-08-13 12:00:00
2508,60.0,17.649554621954813,22.054258719589047,Van,High,1,Shiraz,2025-08-10 08:00:00
2509,24.733884506879683,1.3618247762115447,47.88162874727905,Van,High,1,Tehran,2025-08-11 17:00:00
2510,32.71206984350038,14.916637953540864,11.505811626685361,Economic,High,1,Tehran,2025-08-12 02:00:00
2511,45.26425880234039,18.729151202204406,32.079810283709634,Economic,Low,1,Tehran,2025-08-15 02:00:00
2512,55.33733083909629,13.486755571161183,20.42464158592008,Economic,Medium,1,Shiraz,2025-08-12 20:00:00
2513,53.23325752976047,9.341555635628511,50.0,Van,High,1,Shiraz,2025-08-11 06:00:00
2514,41.175663096694535,1.8527393129816425,22.94209613533279,Van,High,1,Tehran,2025-08-14 11:00:00
2515,44.84291354395475,18.482162453129945,9.031779799365802,Economic,Medium,1,Mashhad,2025-08-15 05:00:00
2516,33.27879524159357,9.93562823113992,34.37906404537615,Motorcycle,Low,0,Tehran,2025-08-15 20:00:00
2517,30.858930062933304,1.5509381423830122,49.32543865232508,Motorcycle,Low,1,Mashhad,2025-08-15 06:00:00
2518,12.0,14.106600355246476,13.99691436854648,Van,Medium,1,Tabriz,2025-08-11 08:00:00
2519,33.242404433097676,10.154907817948905,19.643705714006174,Motorcycle,Medium,1,Tehran,2025-08-13 11:00:00
2520,25.783122788876238,3.3625610314058036,50.0,Van,Medium,1,Tabriz,2025-08-14 06:00:00
2521,49.53329813497278,5.071164376894932,6.601792441188531,Economic,Medium,1,Shiraz,2025-08-15 08:00:00
2522,59.8525900260341,2.225322928661079,50.0,Van,Low,1,Tabriz,2025-08-14 03:00:00
2523,40.40977998569165,11.911577254462898,47.17823426557528,Van,Medium,1,Tehran,2025-08-11 09:00:00
2524,40.297054707414034,12.818560105788176,46.27656955684454,Van,High,1,Tehran,2025-08-11 04:00:00
2525,39.21801501977252,10.609103668753443,20.829187935397066,Motorcycle,Low,1,Tehran,2025-08-11 03:00:00
2526,41.79225464651055,16.524940527049683,27.555408173629324,Van,Medium,1,Isfahan,2025-08-10 05:00:00
2527,41.0411338854221,17.35916760485226,18.761116210226547,Motorcycle,Medium,0,Isfahan,2025-08-11 08:00:00
2528,,12.696863536979405,39.43820200602376,Economic,Low,1,Tehran,2025-08-11 15:00:00
2529,60.0,1.2423731144411803,30.05662828629228,Economic,Low,1,Shiraz,2025-08-13 16:00:00
2530,28.036673470111268,14.209363459206978,46.38154666517035,Motorcycle,High,1,Tehran,2025-08-15 08:00:00
2531,41.683584921737456,8.941985121486681,50.0,Van,Medium,1,Tehran,2025-08-10 03:00:00
2532,32.348454372288,11.745592181301353,13.25612786814922,Economic,Medium,1,Mashhad,2025-08-12 12:00:00
2533,53.33268969513372,13.332531438358803,50.0,Van,High,0,Tehran,2025-08-10 13:00:00
2534,24.975761862166866,7.654495672214458,28.273278828418572,Motorcycle,Medium,1,Tehran,2025-08-13 15:00:00
2535,38.73949779592374,18.42487159826409,50.0,Van,High,0,Tehran,2025-08-14 13:00:00
2536,35.16383111490722,3.545522468245843,15.133219977038278,Economic,Low,1,Shiraz,2025-08-16 08:00:00
2537,59.63725079017064,13.75872433833971,50.0,Van,High,1,Shiraz,2025-08-10 02:00:00
2538,50.93990777125138,1.082832019175028,35.75964682542328,Economic,Low,0,Mashhad,2025-08-14 15:00:00
2539,26.31423935330423,18.568371002698434,41.57418857178922,Van,High,1,Isfahan,2025-08-15 02:00:00
2540,39.71414344299804,3.1375785315237383,6.398395145228612,Economic,Low,1,Mashhad,2025-08-13 02:00:00
2541,29.775461888260757,2.802800372803918,24.835612564734998,Economic,Low,1,Tehran,2025-08-13 00:00:00
2542,33.95915424183098,7.327145027992641,19.746011473263522,Economic,High,1,Isfahan,2025-08-15 04:00:00
2543,41.74474424363444,8.097759434742532,42.30017054954744,Motorcycle,High,1,Isfahan,2025-08-10 21:00:00
2544,40.3727581731627,5.071701374134694,50.0,Motorcycle,High,0,Isfahan,2025-08-14 13:00:00
2545,,12.11731155761537,32.222849171829736,Motorcycle,High,0,Isfahan,2025-08-12 15:00:00
2546,34.32959825360696,9.415367862797307,38.96784053549853,Van,Low,1,Isfahan,2025-08-16 14:00:00
2547,19.468589990949155,1.649336191780661,50.0,Van,Medium,1,Tehran,2025-08-11 15:00:00
2548,36.52838993743587,7.073389182850712,17.38329779107898,Van,High,1,Shiraz,2025-08-15 10:00:00
2549,60.0,16.39822535789024,17.326614097716696,Economic,High,1,Tehran,2025-08-11 23:00:00
2550,60.0,14.104329162375503,50.0,Van,High,1,Shiraz,2025-08-12 15:00:00
2551,21.210250316430624,14.772546218017728,46.394591233807716,Motorcycle,High,1,Tehran,2025-08-12 23:00:00
2552,13.44090737833146,14.264221557586948,6.165480177179105,Motorcycle,Medium,1,Tehran,2025-08-11 05:00:00
2553,60.0,6.908487406277633,11.366517012124715,Economic,Medium,1,Isfahan,2025-08-12 19:00:00
2554,60.0,2.8936145194587417,37.72842688169328,Economic,High,0,Tehran,2025-08-12 15:00:00
2555,25.580487217483604,6.176876496628824,50.0,Van,Medium,1,Shiraz,2025-08-14 13:00:00
2556,55.140213743509996,16.803920703518024,34.23494461626551,Economic,Medium,1,Mashhad,2025-08-12 02:00:00
2557,15.0,19.628945157878352,21.777547382630424,Motorcycle,High,1,Isfahan,2025-08-15 01:00:00
2558,,10.383093280089666,50.0,Motorcycle,High,1,Tehran,2025-08-11 02:00:00
2559,49.917317592646285,1.1843067435378023,39.445045478526815,Motorcycle,High,1,Tehran,2025-08-15 08:00:00
2560,47.091241674453954,3.660851430550352,39.9786816082007,Motorcycle,Medium,1,Tehran,2025-08-16 12:00:00
2561,25.819352620197012,7.1195309310090495,25.482599060076687,Economic,Low,1,Isfahan,2025-08-11 22:00:00
2562,46.28530742105038,11.993121623266045,18.94194442864426,Van,High,1,Isfahan,2025-08-12 00:00:00
2563,31.11863060910619,2.4267792703009654,50.0,Van,High,1,Mashhad,2025-08-16 07:00:00
2564,50.78398658851934,18.92378867548775,8.423520876189496,Economic,Medium,1,Tabriz,2025-08-16 17:00:00
2565,31.569805164554637,7.9365897924036135,29.645438469305873,Van,High,1,Isfahan,2025-08-16 18:00:00
2566,38.87848741259669,18.339100140571638,49.93590553204093,Motorcycle,High,1,Tabriz,2025-08-11 14:00:00
2567,39.081599801590535,15.829914252383414,34.67572761053234,Economic,High,1,Tehran,2025-08-12 10:00:00
2568,56.957725372449055,15.353308177796041,37.59070694890374,Economic,Medium,1,Tehran,2025-08-11 06:00:00
2569,46.30141339987998,12.527672015862407,31.028941324515223,Motorcycle,Medium,0,Tehran,2025-08-11 09:00:00
2570,27.65379430042586,12.908892523985047,36.241747725972644,Van,Low,1,Tehran,2025-08-14 06:00:00
2571,59.24564090172056,13.122061469108715,44.62372558046431,Economic,High,1,Mashhad,2025-08-10 09:00:00
2572,15.51408585366456,12.94570635348606,9.947031432248654,Van,Low,1,Mashhad,2025-08-12 22:00:00
2573,40.50485027989819,11.520836396568864,50.0,Motorcycle,High,1,Mashhad,2025-08-12 01:00:00
2574,35.39754459549906,19.741866351174888,23.08020050017526,Van,Medium,1,Isfahan,2025-08-11 13:00:00
2575,60.0,14.913520781088225,34.55450779914284,Economic,Low,1,Tabriz,2025-08-14 13:00:00
2576,24.544428664935875,15.761981379457902,9.011078083007883,Economic,Low,1,Shiraz,2025-08-10 04:00:00
2577,44.64177238752438,17.57679348658981,50.0,Van,Low,1,Tehran,2025-08-16 13:00:00
2578,51.9591640550555,5.097155491791134,39.5690735928543,Economic,Low,1,Tehran,2025-08-12 03:00:00
2579,,2.5922790228061547,43.41031878224262,Van,Medium,1,Tehran,2025-08-10 23:00:00
2580,60.0,10.174994295373374,40.75684833913724,Economic,High,1,Tehran,2025-08-10 13:00:00
2581,43.83737114388922,10.76753321676619,32.96817824280011,Economic,Low,1,Mashhad,2025-08-14 01:00:00
2582,60.0,16.754453819048436,36.61654981656486,Economic,High,1,Mashhad,2025-08-14 08:00:00
2583,29.468793469824547,9.431888006364378,50.0,Van,Low,1,Tehran,2025-08-15 14:00:00
2584,60.0,11.846207485341942,24.10323875846092,Economic,High,1,Isfahan,2025-08-13 06:00:00
2585,60.0,11.014347831755709,10.232515809945609,Economic,Medium,1,Isfahan,2025-08-16 18:00:00
2586,28.49187255004545,1.72585289139043,11.799971479909125,Van,Medium,0,Tehran,2025-08-12 11:00:00
2587,16.807528054012327,12.689083035341366,26.549645320584755,Van,Low,1,Tehran,2025-08-12 08:00:00
2588,33.564232351252116,16.732822429710794,11.443887674610895,Motorcycle,Medium,0,Shiraz,2025-08-13 14:00:00
2589,26.39953722722824,3.9925104134402725,45.16154004682743,Van,Medium,1,Mashhad,2025-08-14 13:00:00
2590,44.04713138076967,12.29230294460532,26.378629545565325,Van,High,1,Tehran,2025-08-15 02:00:00
2591,60.0,12.278600344481873,7.130129770390919,Economic,High,1,Tehran,2025-08-10 15:00:00
2592,25.426983449132102,4.119514317070816,7.281496528999059,Motorcycle,Low,1,Tehran,2025-08-15 10:00:00
2593,29.57176618688425,3.3458079008839845,50.0,Van,Low,0,Tehran,2025-08-14 13:00:00
2594,59.63144332876371,19.62098691655321,30.35063703833867,Economic,High,1,Shiraz,2025-08-16 20:00:00
2595,38.484308822052846,8.480664223407715,34.83783366558333,Van,Low,1,Tehran,2025-08-10 13:00:00
2596,19.5,5.321012845747056,47.77371659101654,Economic,High,1,Tehran,2025-08-13 05:00:00
2597,37.33547540166138,4.255166344633124,7.17978581174546,Economic,Medium,1,Tehran,2025-08-11 04:00:00
2598,50.09602559955977,13.684432558081467,39.291594618201735,Economic,Medium,1,Shiraz,2025-08-12 20:00:00
2599,42.000789564268615,12.579460649218298,36.00644361759583,Motorcycle,Low,1,Tehran,2025-08-13 21:00:00
2600,39.1263218189032,13.227490336760932,11.6651844571664,Economic,Medium,1,Tehran,2025-08-12 23:00:00
2601,13.481367527497511,2.672114522717593,50.0,Van,Medium,1,Mashhad,2025-08-13 17:00:00
